product,reviews
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"I first tried a sample of this toothpast from my dentist and really like everything about it.  Some reviewers say that they don't like the taste - I actually prefer it to the normal mint in toothpaste.  I also like the consistency and don't find it too liquid, provided I don't put water on the brush.
My hygienist says my teeth are cleaner and my gums have improved.  
What more could ask of a toothpaste?"
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"I'm really not sure about this - it works brilliantly and the gritty bits really do work well, BUT the smell and flavour is not pleasant - I can only say that it reminds me of Tiger Balm and camphor. Both the smell and taste longer for a long time. Perhaps I'll get used to it but I'm not sure it's worth trying. Shame - I think there's another version so will give that a go. "
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"Toothpaste did leave a clean feeling in mouth. However, the flavour was too sweet and the paste was too soft which made the cap a sloppy mess and sometimes dripped too easily from toothpaste to basin."
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"Look - I really want to use this toothpaste and I did like the granules. But the sickly, cloying sweetener stays in mouth for hours. It is too overpowering."
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"I go this as a sample from my dentist and have used it ever since.  The mini granules really help clean your teeth and I have far less work needed by the hygienist since using this.  So pleased that all the family use it, including the kids, and they haven't had any work done either!"
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"Great taste, great clean!"
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,Many toothpastes leave me with huge mouth ulcers. This is the only toothpaste which contains fluoride that doesnt give me ulcers. Fantastic. Thank you. From my research i think it has less unnecessary chemicals in. One happy shopper.
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"Received a free sample with my order, both husband and myself felt a wow factor with the refreshing and cleaning effect of this toothpaste, suffice to say it is now in my favourites!"
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,Vintage taste with 21c powers.
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"I thought all toothpastes were basically the same - boy was I wrong.  I received a sample from Ocado so I decided to try it.  After using it, my teeth feel like I've just been to the dentist - all smooth and clean.  Really impressed with this toothpaste."
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,...... the best toothpaste I have ever used.
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"is what the dental hygienist called and she's right. It has granules for a really thorough clean, yet it protects enamel.  I enjoy the flavour too minty but not too strong."
https://www.ocado.com/products/oral-b-pro-expert-clean-mint-toothpaste-62656011,"This really is the one. 
If you mindfully brush, it gives a cleaner feeling than you get by going to a dentist.
Mouth feels fresh throughout the day too.
I use a mouthwash after brushing, and usually that feels very strong. But after brushing with this toothpaste, the mouthwash feels like water. 
This doesn't produce a lot of foam like many other toothpastes. So I think you need to make sure you brush every surface possible but its well worth it."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"Yes teeth are clean, but they also now have a strange gritty/grainy coating. There is no info on the box/tube explaining what this grit is. Will not buy again."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"good value, cleans very well, refesh"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"We are a pump toothpaste family so when I purchased the packet of three, I wasn't too sure if we would use them immediately. So I stopped buying the pump version and found that the toothpaste was just as good, a nice minty taste and a fresh feeling in your mouth.  Go and buy!"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I'm reviewing this product because I got a free sample to try (thank you Ocado). We moved away from Colgate as we felt other toothpaste brands had moved on and we were advised by dentist. But that said, this does pretty much all you want from a toothpaste - just minty enough, good clean with a slightly grainier texture to the original (probably the Advanced Deep clean bit), but we like this as it feels like its cleaning much more like the brand we moved to and it also creates a good foam, moreso than usual, but more shaving-foam-like if you don't mind that. Would recommend as is great value for the multi pack and is overall pretty good."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I’m reviewing this product because I got a free sample from Ocado. The toothpaste has a nice flavour and leaves my mouth fresh and clean. Multipack is good value for money too,"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I am reviewing this product because I received a free sample from Ocado . I really liked this toothpaste , it has a nice consistency and pleasant flavour. It keeps my mouth fresh and clean."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"Sent this by Ocado to review.  Good size tube to take on holiday.  We normally buy the original Colgate Total - I thought this was just as good, husband didn’t think teeth felt as clean with this.  Toothpaste is a different consistency but didn’t find it grainy."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Was sent this to review. Mouth felt fresh and clean for longer than most toothpastes.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Was sent to review. A good toothpaste which tastes good and seems to give good protection.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I’m reviewing this product because I got a free sample from Ocado. It's not my normal brand, but you can really tell the difference."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Im reviewing this product because I got a free sample from Ocado. This tooth paste really seems to do what it says it would mouth was left feeling fresh and clean.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"Nice taste and does the job of 
cleaning well. "
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"Im reviewing this product because I got a free sample from Ocado. Have always used Colgate and l wasnt disappointed at all with this. Love the clean fresh feeling all day & longer. Just the right amount of mint flavour, som can be overpowering. Has a translucent look to it."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,This toothpaste is great. All white with small microbeads that feel like a nice exfoliator for one's gums and tongue. It looks pretty basic but it delivers. I got this free to review but will happily re-purchase
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"This has a minty flavour, and left teeth feeling clean"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I was sent this to review although it is the preferred toothpaste in our household already. On offer its even better value. Leaves your mouth feeling clean and fresh. A great clean.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"we were sent these by ocado to review and happy with the triple pack , nice minty taste , left mouth feeling fresh and clean . will buy this again "
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I was sent this to review by Ocado.
It was not overly minty so the children were happy to brush their teeth rather than racing to spit the paste out, which they do when it is too minty.
Love that it comes in a pack of 3."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Nice minty taste. Leaves the mouth feeling fresh. According to the box it gives the mouth a lot of protection as well as a deep clean. Would recommend this product
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,This is a great product! Especially at the moment at this Amazing price recommend to stock up 
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I always use Colgate total.  it's the best toothpaste for cleaning teeth and freshening the mouth.  bonus it comes in a  multi pack
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I was given this to review by Ocado.  The toothpaste seems to do what it says.  It has a pleasant taste and leaves your mouth & teeth feeling fresh and clean
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Sent to review from Ocado - pleasantly surprised by this! Mouth feels really fresh and clean - and almost no mint flavour. Which is an amazing find as my son hates mint but has seriously outgrown the strawberry one he has been using. Thank you ocado! Id buy this again!
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"This toothpaste does everything it says it does, zingy, mouth feels fresh, teeth are whiter. Would I recommend it, yes."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"We were sent this by Ocado to review. Much better than some of the more obscure products (coal, extreme clean etc) this toothpaste isnt too strong but definitely makes your mouth feel clean."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I’m reviewing this product because I got a free sample from Ocado. Lovely minty taste, fresh breath and a deep clean.  Would recommend"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I was sent this product for free in return for a review. I much prefer these types of toothpaste to the various charcoal (or other) alternatives on the market. Very good, fresh and minty -  as I would expect from Colgate."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I was sent this to review and have only tried it for a couple of days but it does make my mouth feel fresher!
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,Received to review for free.  A decent fresh tasting toothpaste.  I have sensitive teeth so found this toothpaste a bit painful to brush with compared to my normal sensitive toothpaste.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I got this to review and while I've used it for a few days I haven't really had a chance to asseess as longer-term benefits but very satisfied so far. My mouth feels fresh and clean after using it.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I was sent these to review. Overall a great toothpaste- deep clean, lovely minty taste. I would definitely repurchase"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I was sent these by Ocado in exchange for an honest review. This toothpaste left my teeth feeling lovely and clean. The mint flavour is nice without being overwhelming and it foams up really nicely. This is a good value pack too.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,No issues with this. Decent price for the works.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,I really felt the difference when using this toothpaste. My teeth felt noticeably cleaner. Great fresh flavour.
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"My favourite toothpaste, leaves my mouth feeling clean fresh and zinging with pzazz"
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,"I noticed how dry this toothpaste left my mouth and uncomfortable. after a couple of weeks my lips were so badly burnt that I had sores and cracking around the edges. It was very painful and throbbed. I finally worked out the cause after reading possible triggers by a dermatologist, stopped using the toothpaste and after 4 days my lips were back to normal. I cant believe such strong toothpaste can be purchased."
https://www.ocado.com/products/colgate-total-advanced-deep-clean-toothpaste-427011011,A nice tasting toothpaste which helps with the gums and tongue - it really gives the feeling of cleanliness. The 3 pack is great value for money
https://www.ocado.com/products/sanex-biome-protect-moisturising-bath-foam-209791011,I normally like the Sanex range but I'm not overly keen on this one. It has a very strong perfume and it makes our bath super super slippy.
https://www.ocado.com/products/sanex-biome-protect-moisturising-bath-foam-209791011,Cannot fault the price but although I like some other Sanex products this one smells cheap so won’t be buying again.
https://www.ocado.com/products/sanex-biome-protect-moisturising-bath-foam-209791011,"This is just the best. It's gentle and leaves your skin soft. Lasts a long time, too."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"This is fab for my eczema prone toddler, a little creates loads of bubbles too!
Smells nice and isnt at all drying."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"Really good for those with sensitive skin.  My little ones skin is left soft, clean and happy.  no more irritations from bath time.   would definitely recommend.   "
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"I use this product as an adult. I find it an excellent body wash and last night I tried it to wash my hair (I have very dry mixed heritage hair) because I have been labouring with a very irritated, dry scaly scalp for about a week. Fantastic results. All the dry, scaliness has gone and the irritation has mostly gone. Excellent first use for this and I will reuse until completely sorted."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"The best kids bubble bath I've used, makes loads of bubbles compared to Johnsons, the smell is lovely and doesnt dry out my childrens skin"
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,I have recently switched from Johnson’s Bedtime Bath to this for my two daughters. They love that it makes so many more bubbles compared to Johnson’s. The fragrance is fruity and smells lovely. I’ve taken a star off as the hole is bigger than other containers and therefore we end up using quite a lot more than I would prefer which means we get through a bottle quite quickly (perhaps this is why the bubbles are so good!).
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,Seems to be good on dry eczema prone skin and also creates a lovely bubbly bath.
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"This is our standard bath product. It smells good, bubbles and foams well, and feels gentle and relatively natural."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"Not harsh at all, great stuff!"
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"I have used this on both my daughters and both times they have come out in a red, tight and itchy rash. I would certainly not recommend this for very young or sensitive skin."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"Bought myself a bottle of this after bf bought a bottle for his lad and I fell in love with the smell. Smells like a fruity yogurt, foams really well and doesn't dry my skin. Absolute bargain too. Little goes a long way as someone else said so should last a long time. Fab"
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,My little girl has sensitive skin so I thought I would try this bubble bath. She came out of the bath after using it with lots of dry red patches all over her skin. It looked really bad. I never linked it to the bubble bath. The rash was gone in the morning. She had another bath with Sanex Kids and the same thing happened. I stopped using it and the rash disappeared and hasn't come back. I wouldn't recommend this for children with dry and/or sensitive skin.
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,This is the standard product we use nightly for the children. They both have slightly sensitive skin but have never had any problems with this. It produces great amounts of foam and has a fresh smell. A small squirt will go a long way. It also seems to really melt the dirt off so we don't need soap as well. Great product.
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"Have been using this for years with my 8 year old as he had mild eczema as a baby/toddler. Now use it for both 8 year old and 8 month old, just one bottle in the bathroom that can be used for baths and showers - excellent."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,This bodywash and bubble bath smells lovely plus it makes plenty of bubbles.  It doesn't irritate the kids skin either. Happydays
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,"This bodywash smells a bit like papaya or some other fruity aroma. There's lots of it, too, so I don't feel I have to buy a new bottle almost every week."
https://www.ocado.com/products/sanex-biome-protect-kids-head-to-toe-wash-55476011,smells good and great as it doubles up as bubble bath and wash. have bought it few times as my sons skin get too dry with other products
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I have used Sanex products on & off for a few years. Unfortunately had an allergic reaction to an ingredient in this product, skin was itchy with a red rash and has left me with very dry itchy skin! Wouldnt recommend this product."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,This was fine for adults but gave my kids  dry itchy patches. So not really family friendly.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Given this to review and pleasantly surprised.  Not keen on clinical appearance of the product but thats not a major issue, in fact pump applicator is quite handy in the shower. Leaves skin soft, clean and hydrated."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I always buy sanex body wash and was so pleased when I saw they did a bigger pump bottle. Better value as you use less. 
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Great for kids (and adults) with sensitive skin. Pump dispenser makes less bathroom mess.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,My partner has eczema and he really liked this. I thought it was great too. Good value.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Great product, I little big for the bathroom but great smell and good fur the skin"
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"This is a great all round family shower lotion.  The only downside was I was sent it to review and thought it was a moisturizer, lathered on my daughters legs and after a few minutes of trying to rub it in reread the bottle and in very small print it says shower gel."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,So pleased Sanex now have a pump! The liquid used to pour out of the other bottles. My children have sensitive skin and they have had no irritation whilst using it.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"doesnt dry my dry skin out! good, large size bottle with easy dispenser."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Doesnt dry the skin out. Excellent for eczema.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,My son has started to suffer from dry patches on his hands and body and found this helped to clear them. It was gentle on his skin and the pump container was easier to use in the shower and less slippery than the squeezy Sanex bottle.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"This is good value, I like the pump dispenser and it keeps skin healthy and moisturisered."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"My daughters have sensitive skin and we have been throgh a few different brands, but Sanex is one we always come back to. Although not aimed at children, this style bottle with the pump top actually makes it really easy for children to use when having a bath or shower without wasting half a bottle! So in my books that is a winner. We haven't had any more instances of dry skin since using it, so we are really pleased so far."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I've not used a product like this before; I was sent this one to review. I would buy it again when this one runs out - it will be a while; it's a big bottle. It's worked well on my sensitive skin and left it well moisturised; I think it will be good in the winter.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I received this product to review. The bottle and pump are solid. The pump is accurate, i.e. you can gauge how much  you want to squeeze out quite easily. It has an inoffensive, mild fragrance, more toward the clean and medical rather than luxury cosmetic, which I prefer. It doesn't foam as much as my usual Dove moisturising, but well enough. The moisturising seems ok, not too much, not a feeling of greasiness on the skin. A family shower staple."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Lovely gently shower gel with easy dispense, would buy again!"
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I have been using the hypoallergenic Sanex but this is friendly to my skin as well and easy to use because of the pump.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I received this to review. 
It is a large bottle and looks a bit clinical (like the rest of the range). It is slightly heavy for my shelf perhaps but it stands safely on the floor of the shower. The pump seems robust. The product is clear like a runny gel, foams up nicely and leaves a moisturised feel. The smell is quite nice (not too strong). 
I would say it is a good value family staple."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I was sent this to review. The pump dispenser worked well and the gel felt soft on my skin. I found the smell a bit medicinal and overall my impression was of a good quality, no nonsense product which worked well but was not luxurious."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Quality shower gel in a handy pump dispenser. Gentle, moisturising, with a good lather and pleasant smell."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,This is an economical shower gel and good value for everyday use. The smell is subtle and it leaves my sensitive skin feeling cleansed and moisturised. It does what it says on the tin! 
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I love this, the pump top makes it easy to use, it has a pleasant smell and I can almost feel it soothing my dry skin. It is a huge bottle, so it should last for ages. Very good value."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"The packaging for this shower gel gives you sense it's going to like something you'd find in a hospital, so it was a nice surprise to find it was a very nice, delicately scented gel, that lathered well but did not dry out the skin at all.  The pump dispenser is an added bonus, making it easy to get just the right amount you need.  A definite winner!"
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I really can't fault this product, from the packaging /huge bottle that will last and an easy dispenser pump/ to effectiveness /felt really clean after a small amount/ to smell and feel /very delicate/.  Thoroughly recommend."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Great value as very large bottle with easy to use dispenser. Good for sensitive skin like mine
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Sent as oart of review programme, it is not an item I woukd have looked at as it sounds a little clinical, however I was very pleasantly surprised.  Large bottle which will last ages, very gentle on my dry skin which was unexpectedly good as the packaging looks so uninteresting."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Lovely product with the added bonus of being great for sensitive skins. The pump dispenser makes it extra convenient.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"The bottle is massive, which is good, so value for your money.  The pump dispenser is the added bonus, no messing around with caps and you can regulate how much you use.  People think you should get a good lather for soap to be efficient, you really dont, this cleaned well with just a small amount and not to much lather.
With a delicate smell, I really like it, it does what it says on the bottle and hydrates your dry skin, good for my sensitive skin too.  This will last me for ages, so a good size bottle for a large family.  Its a hit in this household."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"We dont have sensitive skin but I tend to shop for sensitive products as I figure theyll be kinder to skin (IMHO). This was absolutely fine for shower and bath - as its sensitive, theres no fragrance but that doesnt fuss me as I add bath oils/candles if I want aroma. Would purchase again."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Was sent to review for free but have purchased this before and love it.
The easy to use pump action can be a little temperamental and I often end up squirting our across the shower but for what it is intended for, love it. Super soft, no over powering scent, feel clean and moisturised."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I have used this a couple of times now in the bath (not shower) and it foams well - acting a bit like bubble bath. Leaves skin feeling well moisturised and soft. 
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I was given this to review. Its a good size shower gel which is perhaps a little more liquid than I expected. Feels good on the skin with a pleasant smell although I would have preferred a bit more lather. This product is for normal to dry skin and I have extremely dry skin which may explain why my legs felt a bit dry afterwards. For most people I would say this is a very good shower gel to try.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,A good size and I like the pump dispenser. Good results for all of the family especially those with sensitive skin.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Lovely soft skin, nice smell and very convenient pump... I don’t normally buy into moisturising shower gels but this has made me think again. Great product!"
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Sent this to review. Product design is good, but we would prefer it without the SLS."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"Already a fan of Sanex products, this one is brilliant because it has an easy to use pump dispenser.  Great"
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Felt good on sensitive skin with no adverse reaction.  Nice smell.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I have sensitive skin and my husband has normal - and we are both enjoying using this. And yes the pump is really handy for dispensing.
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,Sent for review by Ocado. This is a lovely product especially for sensitive skin. The only downside is this gel doesn’t lather very easily so end up needing more product. The pump is very handy though. 
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,"I was sent this to review by Ocado. Its not something Id usually buy as I like a scented shower gel whereas this is more functional with a very mild, slightly medical smell. However, it does the job and left my skin feeling soft. The pump action contained is very useful to have in the shower. A good value product thatd suit the whole family."
https://www.ocado.com/products/sanex-biomeprotect-moisturising-shower-gel-454228011,I buy this regularly in the bottle version. Glad to have a pump dispenser as it has better control of the amount of soap. The bottle pours out too much.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,Easy to use but the burning sensation I was left with was very unpleasant. Maybe I’ll just use it for washing my feet.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"Great foam as all the foamburst range have, but the best scent of any of the current ones Ive tried - very subtle bergamot and citrus for a nicely refreshing shower without smelling like a Starburst afterwards"
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,They used to do one for men but sadly have stopped so it's hit and miss trying to find one for men and this one isn't to bad would recommend
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"I was given a can of this shower gel to review for Ocado, & Im quite
Impressed with it.  
The scent is quite subtle & pleasant whilst the foam spreads well over the body.  
My husband seems to have enjoyed using it too & finds it doesnt clog 
the drain.  
I shall put it on my next order."
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"Great if you like a lot of foam, especially in hard water areas where it is harder to to lather."
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,I enjoy using foam gel and liked this new fragrance.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"The whole family really enjoyed using this. 
As mentioned, it lathers up well. Just wish the scent was a bit stronger."
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,Lovely and foamy. Little goes a long way
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,Received this to review.  When shaving applies fairly well and smell is good.  Product is a gel which turns into a foam.  Packaging and presentation good.  Use another brand for shaving which I prefer.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"‘I’m reviewing this product because I got a free sample from Ocado.’
I have not used a foam shower gel before and a little goes a very long way!  This smells delightful and would definitely buy again."
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"This was a product I was asked to review. You only need a small amount of this to get lots of foam, but it rinses off easily. It has a pleasant, light aroma. I had never bought it before, but would certainly consider buying it again, especially as it can be used for shaving as well."
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,You only need a very small amount as it foams up really well which means that it is fairly economical. It has a strong scent that is a little overpowering for me but my dad thinks it's great.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,Certainly foams up and you do not need much.  Whilst not unpleasant I did not find the scent particularly invigorating.
https://www.ocado.com/products/imperial-leather-foamburst-bergamot-sea-minerals-456209011,"I was asked to review this shower foam. You only need a little bit and when you add water it seriously foams. The good thing is that it also rinses off really easily so you dont have to rub too much to get rid of the suds. 
An excellent product which I would definitely buy again."
https://www.ocado.com/products/sensodyne-repair-and-protect-toothpaste-whitening-deep-repair-561634011,NA
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,"Glad these are back! A decent size and substantial enough to apply and remove moisturising cleanser to/from face and neck, gentle and soft texture - I grab some whenever I see them."
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,These are great.  Just a cup of water by the changing mat and these are ideal instead of baby wipes when changing nappies.  They clean better than all the baby wipe brands I've tried and it's just water and no baby wipe chemicals.
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,"Would recommend these for removing make up, very soft and gentle.   Very absorbent for make up remover, return to them every time."
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,These are the best cotton pads I can find for removing make-up. I actually cut them in half to make them go a bit further as they are quite thick and do the job! Would recommend.
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,"I use it to clean my baby poo and also to freshen up her face in the morning,  very good quality. "
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,Purchased these for use with cleanser and toner. They are brilliant. They are so large and do not leave any cotton fluff behind. You would only need one to remove 2 whole hands of nail varnish aswell. 
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,These shed too much cotton to be suitable for babies. Youll see what I mean when you find yourself picking poo-soaked cotton fibres off your babys genitals at 2am!
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,"These are almost the size of a face wipe, but you can use your own cleanser on them! Previously I had to use two or three smaller size cotton pads to remove a faceful of makeup, now I just use one of these and it gets everything off! Really nice, soft texture and doesn't break or shed. Hope Ocado keeps stocking these!"
https://www.ocado.com/products/babykind-giant-cotton-pads-68787011,My newborn daughter loves it and we will definitely stock more!
https://www.ocado.com/products/the-organic-protein-co-madagascan-vanilla-whey-protein-powder-487273011,"Genuine grass fed whey, no additives that hurt your gut.  Tastes great.  Im not a big fan of protein powders as I normally recommend real foods to clients but this is a great way of increasing protein intake. Its the only whey powder I like."
https://www.ocado.com/products/the-organic-protein-co-madagascan-vanilla-whey-protein-powder-487273011,I've tried lots of gluten free protein powders and most have been unbearable to drink. This one however is delicious. I've tried the whole range and they are great but the vanilla is my favourite. I love that it doesn't have lots of unnatural ingredients and preservatives. I would definitely recommend. 
https://www.ocado.com/products/the-organic-protein-co-madagascan-vanilla-whey-protein-powder-487273011,"Creamy, real vanilla and no additives. Just perfect."
