product_link,badge,ingredient,brand,country,rating,count,recommend
https://www.ocado.com/products/m-s-peeled-large-king-prawns-506015011,Suitable for freezing,"King Prawns (Crustacean) (98%), Salt, SugarAllergen InformationContains Crustaceans",M&S,"Honduras, UK",3.1,45,52
https://www.ocado.com/products/m-s-british-chicken-breasts-516859011,Suitable for freezing,NA,M&S,UK,2.4,20,45
https://www.ocado.com/products/ocado-organic-brown-onions-65451011,"Organic, Suitable for vegetarians",NA,Ocado,Netherlands,3.0,127,50
https://www.ocado.com/products/tiana-fairtrade-organics-100-raw-coconut-water-461057011,"Organic, Suitable for vegetarians",100% Pure Coconut WaterDietary InformationSuitable for Vegetarians; Suitable for Vegans; Organic; No Added Sugar,Tiana,NA,4.3,25,80
https://www.ocado.com/products/the-collective-suckies-peach-apricot-yoghurt-234426011,"Suitable for freezing, Suitable for vegetarians","Live Yoghurt ** (Milk) (80%), Concentrated Apple Juice, Peach Puree (5%), Apricot Puree (5%), Cornflour, Natural Flavourings, Vitamin D, **Contains Cultures: L. Bulgaricus and S. ThermophilusAllergen InformationContains MilkAllergy InformationContains Pasteurised Cow's Milk.Dietary InformationSuitable for Vegetarians; Gluten free",The Collective,United Kingdom,4.8,36,98
https://www.ocado.com/products/innocent-blueberry-peach-apple-smoothie-552375011,Suitable for vegetarians,"3 1/2 Pressed Apples (62%), 1 1/2 Mashed Bananas**, 1/2 a Crushed Pear, 1/4 of a Crushed Peach (5.4%), 64 Crushed Blueberries (4.5%), 39 Crushed Blackcurrants, 3 Crushed Sour Cherries, A splash of Beetroot Juice and a dash of Spirulina ExtractDietary InformationSuitable for Vegans; No Added Sugar",Innocent,NA,4.6,25,92
https://www.ocado.com/products/lovemore-gluten-free-chocolate-brownies-229356011,Suitable for vegetarians,"Sugar, Water, Potato Starch, Rapeseed Oil, Chocolate Éclair Icing (9%) (Sugar, Palm Oil, Glucose Syrup (Preservative (Sulphur Dioxide)), Water, Fat Reduced Cocoa Powder, Rapeseed Oil, Emulsifiers (Mono- and Di-Glycerides of Fatty Acids, Polysorbate 60), Salt, Preservative (Potassium Sorbate), Flavouring), Cocoa Powder, Humectant (Glycerol), Pasteurised Egg, Dextrose Monohydrate, Dried Egg White, Raising Agents (Monocalcium Phosphate, Potassium Hydrogen Carbonate), Preservative (Potassium Sorbate), Stabiliser (Xanthan Gum), SaltAllergen InformationContains Eggs, May Contain Milk, May Contain Nuts, Contains Sulphur Dioxide/Sulphites, Free From WheatAllergy InformationMade in a factory that handles Nuts.Not suitable for Milk allergy sufferers.Dietary InformationSuitable for Vegetarians; Suitable for Coeliacs; Gluten free",Lovemore,United Kingdom,3.9,15,80
https://www.ocado.com/products/m-s-battered-haddock-fingers-518180011,Suitable for freezing,"Haddock (Fish) (56%), Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Water, Wheat Starch (contains Gluten), Salt, Palm Fat, Raising Agents: E450, Sodium Bicarbonate, E503- Maize Flour, Salt, Sunflower Oil, Wheat Gluten, Yeast, Ground Black PepperAllergen InformationContains Cereals Containing Gluten, Contains Fish, Contains Wheat",M&S,UK,3.7,99,63
https://www.ocado.com/products/feel-good-rhubarb-and-apple-fruitful-sparkling-water-515062011,Suitable for vegetarians,"Carbonated Water, Fruit Juices from Concentrate 16% (Apple, Lemon), Natural Flavourings, Colouring Food (Concentrate of Carrot), Echinacea Extract (0.02%)",Feel Good,United Kingdom,3.8,33,67
https://www.ocado.com/products/daylesford-organic-oregano-leaf-501685011,"Organic, Suitable for vegetarians",NA,DAYLESFORD ORGANIC,NA,5.0,2,100
https://www.ocado.com/products/borough-broth-organic-apple-miso-seaweed-broth-458084011,"Suitable for freezing, Organic, Suitable for vegetarians","Spring Water, Brown Rice Miso* (Whole Soybeans* (47%), Cultured Brown Rice* (33%), Sea Salt, Water), Apples*, Onions*, Ginger, Seaweed*, Black Peppercorns*, Turmeric*, *Signifies Organic ingredientAllergen InformationMay Contain Crustaceans, May Contain Molluscs, May Contain Nuts, May Contain Peanuts, Contains SoyaAllergy InformationMay contain traces of Molluscs, Crustaceans, Peanuts and Tree Nuts.Dietary InformationOrganic",BOROUGH BROTH CO,NA,NA,NA,NA
https://www.ocado.com/products/m-s-british-mature-cheddar-528014011,Suitable for vegetarians,NA,M&S,UK,3.3,21,48
https://www.ocado.com/products/brindisa-nitrate-free-alejandro-chorizo-slices-100g-81569011,NA,NA,Brindisa,Spain,4.2,38,82
https://www.ocado.com/products/french-saucisson-sec-de-provence-527613011,NA,"Pork Meat, Coating (2%), Salt, Spices, Lactose (Milk), Dextrose, Sugar, Preservative : E252, Fermenting Agent, Coating : Herbes de Provence, Edible Coating Agent, Preservatives : E202, E235, Natural Pork Casing, Prepared with 153g of Pork per 100g of finished productAllergen InformationContains Milk, May Contain NutsAllergy InformationMay contain traces of Nuts.",Bastides,France,3.0,17,42
https://www.ocado.com/products/t2-wakey-wakey-bio-tea-bags-551745011,Suitable for vegetarians,"Yerba Mate (28.5%), Green Tea (21.5%), Ginger, Liquorice Root, Peppermint (10%), Natural Flavouring, Guarana (5%), Goji Berry (4.5%)",T2,NA,NA,NA,NA
https://www.ocado.com/products/beanies-flavour-coffee-sticky-toffee-pudding-549826011,"Organic, Suitable for vegetarians","Freeze Dried Coffee, FlavouringDietary InformationSuitable for Vegans; No Sugar",Beanies,United Kingdom,3.7,34,68
https://www.ocado.com/products/beanies-flavour-coffee-mint-chocolate-530152011,Suitable for vegetarians,"Freeze Dried Coffee, FlavouringDietary InformationSuitable for Vegans; No Sugar",Beanies,United Kingdom,3.3,10,80
https://www.ocado.com/products/naturya-organic-mushroom-superblend-544263011,"Organic, Suitable for vegetarians","Reishi Powder (40%), Maitake Powder (30%), Shiitake Powder (30%)Allergen InformationMay Contain Milk, May Contain Nuts, May Contain Peanuts, May Contain Sulphur Dioxide/SulphitesAllergy InformationPacked in a facility that also handles Peanuts, Nuts, Milk and Sulphites.Dietary InformationOrganic; Kosher; Gluten free; Suitable for VegansProduct detailsSpecifications- Organic, Vitamin D, niacin, manganese, Purity tested, Fairly traded, Sustainable grown  1 teaspoon = 5 g- Gluten-free-  Suitable for vegans- Kosher - KLBD- Store in a cool, dark, dry place",Naturya,NA,NA,NA,NA
https://www.ocado.com/products/soda-folk-grape-soda-541533011,Suitable for vegetarians,"Fruit Juices from Concentrate (Apple 43%, Grape 11%), Carbonated Water, Colouring Food (Concentrate of Carrot And Hibiscus), Acid: Tartaric Acid, Natural FlavouringsDietary InformationSuitable for Vegans; Gluten free",Soda Folk,NA,3.7,61,73
https://www.ocado.com/products/m-s-red-potatoes-518662011,Suitable for vegetarians,NA,M&S,NA,3.4,25,64
https://www.ocado.com/products/lucozade-energy-orange-546282011,Suitable for vegetarians,"Carbonated Water, Glucose Syrup (11%), Orange Juice from Concentrate (6%), Acid (Citric Acid), Acidity Regulator (Sodium Gluconate), Sweeteners (Aspartame, Acesulfame K), Preservative (Potassium Sorbate), Stabiliser (Acacia Gum), Caffeine, Flavourings, Antioxidant (Ascorbic Acid), Niacin (Vitamin B3), Colour (Beta Carotene)",Lucozade,NA,NA,NA,NA
https://www.ocado.com/products/daylesford-organic-ginger-snaps-272156011,Organic,NA,DAYLESFORD ORGANIC,UK,4.0,24,75
https://www.ocado.com/products/nescafe-azera-americano-instant-coffee-82539011,NA,"Soluble Coffee, Roast and Ground Coffee (5%)",Azera,NA,4.5,113,87
https://www.ocado.com/products/costa-ground-intensely-dark-amazonian-blend-557723011,Suitable for vegetarians,NA,Costa,United Kingdom,5.0,1,100
https://www.ocado.com/products/twinings-cold-in-fuse-metabolism-with-watermelon-apple-and-zinc-523438011,Suitable for vegetarians,"Green Tea* (38%), White Hibiscus*, Natural Watermelon Flavouring with other Natural Flavourings (15%), Natural Apple Flavouring with other Natural Flavourings (15%), Zinc Granules (7%), Stevia Leaves* (5%), Natural Flavouring, Matcha Granules (2.5%), *These herbal ingredients are specially heat treated to make them safe to drop into cold waterDietary InformationSuitable for Vegetarians; Suitable for Vegans; No Sugar",Twinings,NA,2.9,45,47
https://www.ocado.com/products/potts-beef-stock-482615011,"Suitable for freezing, Suitable for the microwave","Water, Beef Stock Base (7%) (Beef Stock, Water, Yeast Extract, Salt, Lemon Juice Concentrate, Beef Fat), Salt, Sugar, Lactic Acid",Potts,NA,2.6,11,46
https://www.ocado.com/products/m-s-sausage-tomato-fettuccine-547626011,NA,"Cooked Egg Pasta (38%) (Durum Wheat Semolina (contains Gluten), Pasteurised Egg), Water, Cooked Pork Sausagemeat (12%), ((Cured Pork (45%) (Pork, Water, Curing Salt (Salt, Preservative: Sodium Nitrate, Sodium Nitrite), Pork (39%), Pork Fat (9%), Salt, Dried Sage, Dextrose, Antioxidant: Ascorbic Acid), Marinated Semi-Dried Tomatoes (7%) (Semi-Dried Tomatoes, Sunflower Oil, Sugar, Salt, Dried Garlic, Dried Oregano, Lemon Juice), Whipping Cream (Milk) (6%), Crème Fraîche (Milk), Onions, Rapeseed Oil, Garlic Purée, Lemon Zest, Cornflour, Chicken Stock (Water, Chicken Bones), Salt, Red Chilli Purée, Roasted Garlic Purée, Crushed Fennel Seeds, Parsley, Basil, Rosemary, Sage, Thyme, Fennel, Dried Chilies, Cracked Black Pepper, Ground Black Pepper, Ground Bay LeavesAllergen InformationContains Cereals Containing Gluten, May Contain Crustaceans, Contains Eggs, Contains Milk, Contains WheatAllergy InformationNot suitable for Shellfish allergy sufferers.",M&S,United Kingdom,4.1,14,79
https://www.ocado.com/products/m-s-select-farms-baby-sprouts-517691011,Suitable for vegetarians,NA,M&S,NA,4.8,48,94
https://www.ocado.com/products/m-s-baking-potatoes-518513011,Suitable for vegetarians,NA,M&S,NA,2.6,34,45
https://www.ocado.com/products/onken-mango-papaya-passionfruit-biopot-yoghurt-22021011,NA,"Yogurt (Milk), Sugar, Mango (3.9%), Papaya (3%), Passion Fruit Juice (1.6%), Modified Tapioca Starch, Mango Puree (0.5%), Modified Corn Starch, Thickeners (Pectins, Guar Gum), Flavouring, Turmeric ExtractAllergen InformationContains Milk, Free From NutsDietary InformationSuitable for Vegetarians; Gluten free",Onken,Germany,4.9,52,89
https://www.ocado.com/products/m-s-king-prawn-bhuna-514020011,"Suitable for freezing, Suitable for the microwave","King Prawns (Crustacean) (33%), Onions (28%), Tomatoes (17%), Green Peppers (6%), Red Peppers (6%), Tomato Paste, Rapeseed Oil, Yogurt (Milk) (2.5%), Garlic Purée, Ginger Purée, Coriander, Salt, Ground Paprika, Green Chilli Purée, Ground Cumin, Ground Garam Masala (Roasted Coriander, Roasted Cumin, Black Pepper, Cinnamon, Mace, Roasted Green Cardamom Seeds, Ginger, Fennel, Cloves, Nutmeg, Bay Leaves), Lemon Juice, Ground Coriander, Ground Fenugreek, Turmeric, Whole Green Cardamom, Chilli Powder, Ground Green Cardamom, Ground Bay Leaves, Chilli ExtractAllergen InformationContains Crustaceans, Contains Milk",M&S,"Honduras, UK",4.2,47,75
https://www.ocado.com/products/the-collective-vanilla-kefir-yoghurt-542183011,Suitable for vegetarians,"Live Yoghurt (Milk) Fermented with Kefir Cultures**, Water, Concentrated Grape Juice, Blossom Honey (1%), Cornflour, Natural Flavourings, Gelling Agent (Fruit Pectin), Spent Madagascan Vanilla Bean, Acidity Regulator (Lactic Acid), Madagascan Vanilla Extract, **Contains 13 Live 'N' Active Cultures including: Bifidobacterium Lactis, L. Acidophilus, L. Rhamnosus, Bifidobacterium Infantis, L. Paracasei, L. Fermentum, S. Thermophilus, L. Delbrueckii Subsp. LactisAllergen InformationContains MilkAllergy InformationContains Pasteurised Cow's Milk.Dietary InformationSuitable for Vegetarians; Gluten free",The Collective,United Kingdom,4.6,41,93
https://www.ocado.com/products/the-east-india-company-campbell-darjeeling-black-tea-pyramid-bags-505313011,Suitable for vegetarians,Black Tea,East India Company,NA,NA,NA,NA
https://www.ocado.com/products/daylesford-organic-free-range-chicken-drumsticks-76363011,Organic,Organic Chicken Drumsticks,DAYLESFORD ORGANIC,UK,2.9,69,47
https://www.ocado.com/products/pieminister-moolin-rouge-pie-kit-568787011,NA,"British Beef, Bacon & Red Wine Pie Filling: British Beef (31%), Red Wine (22%) (Sulphur Dioxide), Onion, Dry-Cured Bacon (9%) (Free Range Pork Belly, Sea Salt, Sugar, Smoke Flavouring, Preservative (Potassium Nitrate)), Carrot, Water, Cornflour (Sulphur Dioxide), Beef Flavour Stock Powder (Yeast Extract (Yeast Extract, Salt), Salt, Onion Powder, Leek Powder, Mushroom Powder, Caramelised Sugar Powder, Flavouring, Malted Barley, Ground Black Pepper, Rapeseed Oil, Garlic Powder, Carrot Powder, Anti-Caking Agent (Calcium Silicate)), Tomato Paste, Worcester Sauce (Water, Spirit Vinegar, Sugar, Onion, Salt, Tamarind Extract, Ginger, Garlic, Barley Malt Extract, Clove), Roasted Garlic Puree, Sugar (Sulphur Dioxide), English Mustard Paste (Water, Mustard Flour, Salt, Wheat Flour (Wheat, Calcium, Iron, Niacin, Thiamine), Turmeric), Thyme, Barley Malt Extract (Malted Barley, Water), Rosemary, Salt, Green Peppercorn (Green Peppers, Water, Salt, Vinegar), Cracked Black Pepper, Ground Bay Leaf, Pie Pastry Mix: Wheat Flour (Wheat, Wheat Gluten, Calcium, Niacin, Iron, Thiamine), Vegetable Suet (identity preserved Sustainable Palm Oil*, Wheat Flour (Wheat Flour, Calcium, Iron, Niacin, Thiamine)), Salt, Raising Agent (Sodium Bicarbonate), Black Pepper Glaze: Wheat Protein, Cracked Black Pepper, * Learn more about our certified sustainable, identity preserved Palm Oil, sourced from one of the world's most sustainable deforestation-free producers, and our Pies, Planet, People sustainability goals at pieminister.co.uk/sustainabilityAllergen InformationContains Barley, Contains Mustard, May Contain Soya, Contains Sulphur Dioxide/Sulphites, Contains WheatAllergy InformationAlso may contain traces of Soya.",Pieminister,NA,3.8,13,62
https://www.ocado.com/products/fibre-one-90-calorie-red-velvet-cake-bars-496109011,NA,"Chicory Root Extract, Sugar, Wheat Flour, Vegetable Fats and Oils: Palm, Shea, Sunflower, Cocoa, Glucose Syrup, Humectant: Glycerol, Wheat Fibre, Fructose, Skimmed Milk Powder, Water, Lactose (Milk), Maltodextrin, Corn Starch, Egg White Powder, Whey Powder (Milk), Flavourings, Fat Reduced Cocoa Powder, Colouring Food (Concentrate of Beetroot and Carrot), Cocoa Mass, Raising Agents: Diphosphates, Sodium Bicarbonate, Salt, Butterfat (Milk), Emulsifiers: Sunflower Lecithin, Soy Lecithin, Polyglycerol Polyricinoleate, Colour: Iron Oxide, Thickeners: Arabic Gum, Locust Bean Gum, Xanthan Gum, Concentrated Butter (Milk), Glazing Agent: Shellac, Antioxidant: Tocopherol-Rich ExtractAllergen InformationContains Eggs, Contains Milk, May Contain Nuts, Contains Soya, Contains WheatAllergy InformationMay contain Tree Nuts.Dietary InformationSuitable for Vegetarians",Nature Valley,NA,4.0,23,79
https://www.ocado.com/products/jucee-apple-blackcurrant-504610011,Suitable for vegetarians,"Water, Fruit Juice from Concentrate 10% (Apple 9%, Blackcurrant 1%), Acid (Citric Acid), Acidity Regulator (Sodium Citrate), Fruit & Vegetable Concentrates (Carrot, Safflower, Hibiscus Lemon), Preservatives (Potassium Sorbate, Sodium Metabisulphite (Sulphites)), Sweeteners (Aspartame, Sodium Saccharin), Flavourings, Vitamin C, Vitamin DAllergen InformationContains Sulphur Dioxide/SulphitesDietary InformationNo Added Sugar",Jucee,United Kingdom,3.8,6,67
https://www.ocado.com/products/ocado-leeks-304362011,Suitable for vegetarians,NA,Ocado,Netherlands,3.8,109,68
https://www.ocado.com/products/sharwood-s-garlic-coriander-poppadoms-23479011,Suitable for vegetarians,"Black Gram Flour, Rapeseed Oil, Sea Salt, Garlic, Raising Agent (Calcium Oxide), CorianderAllergen InformationMay Contain Cereals Containing Gluten, May Contain WheatAllergy InformationMay contain Cereal containing Gluten (Wheat).Dietary InformationSuitable for Vegetarians",Sharwood's,United Kingdom,4.3,40,85
https://www.ocado.com/products/newby-teas-upper-assam-silken-pyramids-410321011,Suitable for vegetarians,Black TeaDietary InformationSuitable for Vegetarians,Newby Teas,NA,4.1,22,82
https://www.ocado.com/products/kenco-origins-brazilian-instant-coffee-574944011,Suitable for vegetarians,NA,Kenco,NA,NA,NA,NA
https://www.ocado.com/products/tanpopo-fried-tofu-tempura-rice-241814011,Suitable for vegetarians,"Tempura Rice: (48%) Rice: Water: Mayonnaise: [Rapeseed Oil, Water, Pasteurised Free Range Egg, Spirit Vinegar, Salt, Sugar, Rosemary Extract, Lemon Juice] Vinegar: Sugar: Spring Onion: Sunflower Oil: Tempura Flour: [Wheat Flour, Corn Starch, Baking Powder, Egg White] White Sesame: Tamari Soy Sauce: [Water, Soy Beans, Salt, Spirit Vinegar] Soy Sauce: [Water, Soy Beans, Wheat, Salt] Salt: Sake: Corn Flour: Sweet Soy Sauce: [Sugar, Water, Brown Sugar, Glucose Syrup, Soy Sauce (Soy Bean, Wheat Flour, Salt, Water)] Tofu: (31%) [Water, Organic Soy Beans, Calcium Sulphate, Glucono Delta Lactone, Magnesium Chloride] Tamari Tempura Sauce: Water: Sugar: Tamari Soy Sauce: [Water, Soy Beans, Salt, Spirit Vinegar] Soy Sauce: [Water, Soy Beans, Wheat, Salt] Sake: Corn Flour: Sweet Soy Sauce: [Sugar, Water, Brown Sugar, Glucose Syrup, Soy Sauce (Soy Bean, Wheat Flour, Salt, Water)] Edamame Soy Bean: [Soy] Sunflower Oil:  Red Pepper:  Corn Flour:  White Sesame: [Sesame] Chive: Allergen InformationContains: Soy, Wheat, Gluten, Egg, SesameMade in a factory that handles nuts.",Tanpopo,UK,3.9,103,76
https://www.ocado.com/products/m-s-baby-corn-mixed-vegetable-selection-518545011,"Suitable for the microwave, Suitable for vegetarians","Tenderstem® Broccoli (28%), Carrots (25%), Fine Beans (25%), Baby Corn (22%)",M&S,Kenya,4.8,23,96
https://www.ocado.com/products/m-s-prosciutto-wrapped-rump-of-beef-boneless-524969011,Suitable for freezing,"British Beef (77%), Horseradish, Shallot and Thyme Filling (14%) (Horseradish Root, Unsalted Butter (Milk), Cornflour, Rapeseed Oil, Shallots, Water, Sugar, Vinegar, Single Cream (Milk), Lemon Juice, Flat Leaf Parsley, Salt, Red Wine, Sunflower Oil, Thyme, Dried Egg, Brown Sugar, Dried Mustard, Stabiliser: Xanthan Gum, Cracked Black Pepper, Concentrated Redcurrant Juice, Concentrated Lemon Juice, Ground Black Pepper), Prosciutto Ham (9%) (Pork (95%), Salt)Allergen InformationContains Eggs, Contains Milk, Contains MustardDietary InformationGluten free",M&S,United Kingdom,4.3,59,77
https://www.ocado.com/products/m-s-tenderstem-broccoli-fine-beans-519803011,Suitable for vegetarians,NA,M&S,NA,2.4,20,35
https://www.ocado.com/products/promise-gluten-free-brioche-burger-buns-514699011,"Suitable for freezing, Suitable for vegetarians","Water, Rice Flour, Sugar, Maize Starch, Tapioca Starch, Rapeseed Oil, Yeast, Thickeners: Hydroxypropyl Methyl Cellulose, Xanthan Gum, Guar Gum, Sodium Carboxymethyl Cellulose, Methyl Cellulose, Wholegrain Maize Flour, Egg White Powder, Psyllium Husk Powder, Potato Starch, Humectant: Glycerine, Natural Flavourings, Iodised Salt (Salt, Potassium Iodate), Whole Liquid Egg, Sugar Cane Fibre, Preservatives: Sodium Propionate, Sorbic Acid, Rice Starch, Concentrated Grape Juice, Rice Bran, Spirit Vinegar, Natural Colour, Acidity Regulator: Sodium CarbonateAllergen InformationContains EggsDietary InformationSuitable for Vegetarians",Promise Gluten Free,NA,3.3,16,63
https://www.ocado.com/products/m-s-organic-romaine-lettuce-528421011,"Organic, Suitable for vegetarians",NA,M&S,NA,3.0,43,47
https://www.ocado.com/products/belvoir-ginger-lime-presse-530851011,Suitable for vegetarians,"Carbonated Spring Water, Sugar, Lime Juice from Concentrate 5%, Fresh Root Ginger Infusion 2%, Freshly Squeezed Lime Juice 1%, Ginger Juice 1%, Ginger ExtractsDietary InformationSuitable for Vegetarians",Belvoir,United Kingdom,4.7,49,94
https://www.ocado.com/products/orchardworld-ready-to-eat-apricots-473893011,Suitable for vegetarians,NA,Orchardworld,"France, Italy, South Africa, Spain, England",3.0,31,55
https://www.ocado.com/products/pukka-organic-lemon-ginger-manuka-honey-tea-bags-208060011,"Organic, Suitable for vegetarians","Naturally Caffeine-free and Ethically Sourced, 100% Organically grown ingredients: Ginger Root (32%), Licorice Root, Elderflower, Sweet Fennel Seed, Lemon, Verbena Leaf, Turmeric Root, Lemon Essential Oil Flavour (6%), Lemon Whole (6%), Lemon Myrtle Leaf, Manuka Honey Flavour (2%), 40% Fair Trade ingredients certified according to the Fair for Life Standard - Licorice, Elderflower, FennelDietary InformationKosher; Organic",Pukka Teas,United Kingdom,3.9,25,68
https://www.ocado.com/products/utterly-butterly-spread-14950011,"Suitable for freezing, Suitable for vegetarians","Water, Vegetable Oils in varying proportions (Rapeseed, Sustainable Palm, Sunflower), Buttermilk, Modified Maize Starch, Salt, Emulsifiers - E471, Sunflower Lecithin, Preservative - Potassium Sorbate, Acid - Lactic Acid, Colours - Annatto Bixin, Curcumin, FlavouringDietary InformationSuitable for Vegetarians",St. Ivel,United Kingdom,3.4,20,60
https://www.ocado.com/products/original-beans-organic-55-chocolate-femmes-de-virunga-500464011,"Organic, Suitable for vegetarians","Cacao Mass , Raw Cane Sugar, Cacao Butter, Whole Milk Powder.(Cacao 55% minimum).Allergen InformationMilk. May contain traces of Tree nuts and SoyDietary InformationCacao Mass , Raw Cane Sugar, Cacao Butter, Whole Milk Powder.(Cacao 55% minimum).",Original Beans,Congo,5.0,6,100
https://www.ocado.com/products/l-or-espresso-onyx-intensity-12-coffee-capsules-412163011,Suitable for vegetarians,100% Ground Coffee,L'OR,NA,4.6,48,92
https://www.ocado.com/products/m-s-scottish-2-salmon-fillets-skin-on-505614011,Suitable for freezing,NA,M&S,NA,3.5,54,58
https://www.ocado.com/products/wholegood-organic-asparagus-373987011,"Organic, Suitable for vegetarians","Organic AsparagusAllergen InformationPacked on a site that handles Nuts & CeleryDietary InformationOrganic, Vegetarian",Wholegood,"Peru, UK",2.9,36,45
https://www.ocado.com/products/m-s-grated-cheddar-mozzarella-528027011,Suitable for vegetarians,"Cheddar Cheese (Milk) (49%), Mozzarella Cheese (Milk) (49%), Potato StarchAllergen InformationContains MilkDietary InformationSuitable for Vegetarians",M&S,"Denmark, UK, EU",4.5,50,90
https://www.ocado.com/products/epiros-greek-grilling-talagani-cheese-449249011,NA,"Pasteurized Sheep's and Goat's Milk, Salt, Non-Animal Rennet, SpearmintAllergen InformationAllergens can be found in the ingredients listContains Milk",Epiros,Greece,4.4,41,76
https://www.ocado.com/products/joe-s-tea-co-organic-chocca-roo-brew-tea-417035011,"Organic, Suitable for vegetarians","Rooibos, Vanilla Pods, Natural Chocolate Flavour*, Natural Vanilla Flavour*, Chocolate Chips, *Non OrganicDietary InformationOrganic",Joe's Tea,NA,3.4,28,75
https://www.ocado.com/products/shloer-light-red-grape-sparkling-juice-drink-278239011,Suitable for vegetarians,"Carbonated Water, Red Grape Juice from Concentrate (17%), Malic Acid, Natural Flavourings, Acidity Regulator (Sodium Citrate), Citric Acid, Sweeteners: Sucralose, Steviol Glycosides (Stevia Leaf Extract)Allergen InformationFree From GlutenDietary InformationSuitable for Vegans",Shloer,EU,3.9,33,79
https://www.ocado.com/products/m-s-cheesy-dirty-fries-514450011,Suitable for freezing,"Potatoes (53%), Mozzarella Cheese(Milk) (8%), Whole Milk, Mature Cheddar Cheese (Milk) (7%), Water, Monterey Jack Cheese (Milk) (2.5%), Single Cream (Milk), Garlic Purée, Wheatflour contains Gluten (with Wheatflour, Calcium Carbonate, Iron, Niacin, Thiamin), Rapeseed Oil, Smoked Bacon (Pork, Water, Curing Salt (Salt, Preservative: Sodium Nitrite, Potassium Nitrate, Sodium Nitrate), Fructose, Sugar, Antioxidant: E301), Ground Spices (Cayenne Pepper, White Pepper, Paprika, Black Pepper, Red Chilli Peppers, Cloves, Bay Leaves), Jalapeño Chilli Peppers, Cornflour, Wheat Starch (contains Gluten), Parsley, Salt, Thyme, Dried Oregano, Dried Mustard, Barley Malt Vinegar (contains Gluten), Cracked Black Pepper, Sunflower Oil, Black Treacle, Onions, Flavouring, Dried Garlic, Lemon OilAllergen InformationContains Barley, Contains Cereals Containing Gluten, Contains Milk, Contains Mustard, Contains Wheat",M&S,UK,3.7,96,66
https://www.ocado.com/products/illy-instant-intense-taste-461486011,Suitable for vegetarians,"Arabica Instant Coffee, Arabica Ground Coffee (15%)",Illy,Switzerland,4.3,58,94
https://www.ocado.com/products/m-s-carrot-cauliflower-broccoli-518567011,"Suitable for the microwave, Suitable for vegetarians","Carrots (44%), Cauliflower (28%), Broccoli (28%)",M&S,NA,3.3,12,67
https://www.ocado.com/products/yeo-valley-super-thick-natural-yogurt-518416011,"Organic, Suitable for vegetarians",This Yogurt contains only Milk's naturally occurring Sugar (Lactose)Allergen InformationContains MilkAllergy InformationContains Milk.Dietary InformationSuitable for Vegetarians; Organic; No Added Sugar,Yeo Valley,NA,4.6,29,83
https://www.ocado.com/products/m-s-sweet-crunchy-carrots-518554011,Suitable for vegetarians,NA,M&S,NA,4.2,160,79
https://www.ocado.com/products/cravendale-filtered-fresh-skimmed-milk-fresher-for-longer-42447011,Suitable for vegetarians,"Skimmed Milk.Allergen InformationContains Lactose, Contains MilkDietary InformationSuitable for Vegetarians",Cravendale,United Kingdom,3.3,34,59
https://www.ocado.com/products/m-s-crushed-mango-orange-juice-freshly-squeezed-515188011,NA,Freshly Squeezed Orange Juice (68%) · Alphonso Mango Purée (25%) · Apple Purée · Antioxidant: Ascorbic Acid.,M&S,UK,3.4,5,60
https://www.ocado.com/products/charitea-sparkling-iced-mate-tea-376512011,"Organic, Suitable for vegetarians","Carbonated Infusion of Organic Mate Tea and Organic Black Tea (88%), Organic Agave Juice, Organic Orange Juice (3%), Organic Lemon Juice (3%), Infusion of Black Tea, Agave Syrup and Orange Juice: trade in compliance with Fairtrade Standards, total 29%Dietary InformationSuitable for Vegans; Organic",ChariTea,NA,4.2,33,79
https://www.ocado.com/products/good-grain-bakery-gluten-free-sourdough-552222011,"Organic, Suitable for vegetarians","Organic Gluten Free Flour (Organic Tapioca Flour, Organic Brown Rice, Organic Potato Starch, Organic Maize Meal, Organic Quinoa Flour), Organic Starter (Organic Brown Rice Flour, Organic Quinoa Flour), Organic Rapeseed Oil, Organic Psyllium Husk, SaltAllergen InformationFree From Eggs, May Contain Sesame, Free From WheatAllergy InformationManufactured in a facility that handles SesameDietary InformationSuitable for Vegans; Organic; Gluten free",Good Grain,NA,4.1,39,80
https://www.ocado.com/products/natoora-italian-chickpea-houmous-542761011,Suitable for vegetarians,"Cooked Chickpeas 51.1%, Extra Virgin Olive Oil 27.3%, Water, Lemon Juice, Tahini (Sesame Seeds) 5.1%, Salt, GarlicAllergen InformationAllergens can be found in the ingredients list.Contains: Sesame Dietary InformationSuitable for Vegetarians and Vegans",Natoora,UK,3.6,42,67
https://www.ocado.com/products/watts-farms-baby-pak-choi-91543011,Suitable for vegetarians,Baby Pak Choi 100%Dietary InformationSuitable for Vegetarians,Watts Farm,"Spain, UK",3.7,32,66
